waktu,brand,tipe,sale
2023-05-01,MORRIS GARAGE,HS Excite,0
2023-06-01,MORRIS GARAGE,HS Excite,0
2023-07-01,MORRIS GARAGE,HS Excite,0
2023-08-01,MORRIS GARAGE,HS Excite,0
2023-09-01,MORRIS GARAGE,HS Excite,0
2023-10-01,MORRIS GARAGE,HS Excite,0
2023-11-01,MORRIS GARAGE,HS Excite,0
2023-12-01,MORRIS GARAGE,HS Excite,0
2023-01-01,MORRIS GARAGE,HS Ignite,1
2023-02-01,MORRIS GARAGE,HS Ignite,0
2023-03-01,MORRIS GARAGE,HS Ignite,0
2023-04-01,MORRIS GARAGE,HS Ignite,0
2023-05-01,MORRIS GARAGE,HS Ignite,0
2023-06-01,MORRIS GARAGE,HS Ignite,0
2023-07-01,MORRIS GARAGE,HS Ignite,0
2023-08-01,MORRIS GARAGE,HS Ignite,0
2023-09-01,MORRIS GARAGE,HS Ignite,1
2023-10-01,MORRIS GARAGE,HS Ignite,0
2023-11-01,MORRIS GARAGE,HS Ignite,0
2023-12-01,MORRIS GARAGE,HS Ignite,0
2023-01-01,MORRIS GARAGE,HS i-Smart Magnify,6
2023-02-01,MORRIS GARAGE,HS i-Smart Magnify,6
2023-03-01,MORRIS GARAGE,HS i-Smart Magnify,9
2023-04-01,MORRIS GARAGE,HS i-Smart Magnify,3
2023-05-01,MORRIS GARAGE,HS i-Smart Magnify,6
2023-06-01,MORRIS GARAGE,HS i-Smart Magnify,5
2023-07-01,MORRIS GARAGE,HS i-Smart Magnify,1
2023-08-01,MORRIS GARAGE,HS i-Smart Magnify,12
2023-09-01,MORRIS GARAGE,HS i-Smart Magnify,0
2023-10-01,MORRIS GARAGE,HS i-Smart Magnify,0
2023-11-01,MORRIS GARAGE,HS i-Smart Magnify,5
2023-12-01,MORRIS GARAGE,HS i-Smart Magnify,0
2023-01-01,MORRIS GARAGE,New HS Activate,0
2023-02-01,MORRIS GARAGE,New HS Activate,0
2023-03-01,MORRIS GARAGE,New HS Activate,0
2023-04-01,MORRIS GARAGE,New HS Activate,1
2023-05-01,MORRIS GARAGE,New HS Activate,0
2023-06-01,MORRIS GARAGE,New HS Activate,1
2023-07-01,MORRIS GARAGE,New HS Activate,0
2023-08-01,MORRIS GARAGE,New HS Activate,0
2023-09-01,MORRIS GARAGE,New HS Activate,0
2023-10-01,MORRIS GARAGE,New HS Activate,0
2023-11-01,MORRIS GARAGE,New HS Activate,0
2023-12-01,MORRIS GARAGE,New HS Activate,0
2023-01-01,MORRIS GARAGE,New HS i-Smart Magnify,18
2023-02-01,MORRIS GARAGE,New HS i-Smart Magnify,21
2023-03-01,MORRIS GARAGE,New HS i-Smart Magnify,9
2023-04-01,MORRIS GARAGE,New HS i-Smart Magnify,10
2023-05-01,MORRIS GARAGE,New HS i-Smart Magnify,15
2023-06-01,MORRIS GARAGE,New HS i-Smart Magnify,5
2023-07-01,MORRIS GARAGE,New HS i-Smart Magnify,6
2023-08-01,MORRIS GARAGE,New HS i-Smart Magnify,13
2023-09-01,MORRIS GARAGE,New HS i-Smart Magnify,15
2023-10-01,MORRIS GARAGE,New HS i-Smart Magnify,5
2023-11-01,MORRIS GARAGE,New HS i-Smart Magnify,6
2023-12-01,MORRIS GARAGE,New HS i-Smart Magnify,6
2023-01-01,MORRIS GARAGE,4 EV Ignite,0
2023-02-01,MORRIS GARAGE,4 EV Ignite,0
2023-03-01,MORRIS GARAGE,4 EV Ignite,0
2023-04-01,MORRIS GARAGE,4 EV Ignite,0
2023-05-01,MORRIS GARAGE,4 EV Ignite,0
2023-06-01,MORRIS GARAGE,4 EV Ignite,0
2023-07-01,MORRIS GARAGE,4 EV Ignite,8
2023-08-01,MORRIS GARAGE,4 EV Ignite,5
2023-09-01,MORRIS GARAGE,4 EV Ignite,3
2023-10-01,MORRIS GARAGE,4 EV Ignite,1
2023-11-01,MORRIS GARAGE,4 EV Ignite,10
2023-12-01,MORRIS GARAGE,4 EV Ignite,0
2023-01-01,MORRIS GARAGE,4 EV Ignite,0
2023-02-01,MORRIS GARAGE,4 EV Ignite,0
2023-03-01,MORRIS GARAGE,4 EV Ignite,0
2023-04-01,MORRIS GARAGE,4 EV Ignite,0
2023-05-01,MORRIS GARAGE,4 EV Ignite,0
2023-06-01,MORRIS GARAGE,4 EV Ignite,0
2023-07-01,MORRIS GARAGE,4 EV Ignite,28
2023-08-01,MORRIS GARAGE,4 EV Ignite,11
2023-09-01,MORRIS GARAGE,4 EV Ignite,22
2023-10-01,MORRIS GARAGE,4 EV Ignite,3
2023-11-01,MORRIS GARAGE,4 EV Ignite,7
2023-12-01,MORRIS GARAGE,4 EV Ignite,1
2023-01-01,MINI,Cooper 5 Door A/T,0
2023-02-01,MINI,Cooper 5 Door A/T,0
2023-03-01,MINI,Cooper 5 Door A/T,0
2023-04-01,MINI,Cooper 5 Door A/T,0
2023-05-01,MINI,Cooper 5 Door A/T,0
2023-06-01,MINI,Cooper 5 Door A/T,0
2023-07-01,MINI,Cooper 5 Door A/T,0
2023-08-01,MINI,Cooper 5 Door A/T,1
2023-09-01,MINI,Cooper 5 Door A/T,2
2023-10-01,MINI,Cooper 5 Door A/T,1
2023-11-01,MINI,Cooper 5 Door A/T,0
2023-12-01,MINI,Cooper 5 Door A/T,1
2023-01-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-02-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-03-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-04-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-05-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-06-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-07-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-08-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-09-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-10-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-11-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-12-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-01-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-02-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-03-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-04-01,MINI,Cooper Countryman F60 CKD A/T,5
2023-05-01,MINI,Cooper Countryman F60 CKD A/T,0
2023-06-01,MINI,Cooper Countryman F60 CKD A/T,4
2023-07-01,MINI,Cooper Countryman F60 CKD A/T,2
2023-08-01,MINI,Cooper Countryman F60 CKD A/T,17
2023-09-01,MINI,Cooper Countryman F60 CKD A/T,10
2023-10-01,MINI,Cooper Countryman F60 CKD A/T,1
2023-11-01,MINI,Cooper Countryman F60 CKD A/T,3
2023-12-01,MINI,Cooper Countryman F60 CKD A/T,6
2023-01-01,MINI,Cooper SE Hatch A/T,0
2023-02-01,MINI,Cooper SE Hatch A/T,0
2023-03-01,MINI,Cooper SE Hatch A/T,17
2023-04-01,MINI,Cooper SE Hatch A/T,6
2023-05-01,MINI,Cooper SE Hatch A/T,14
2023-06-01,MINI,Cooper SE Hatch A/T,2
2023-07-01,MINI,Cooper SE Hatch A/T,23
2023-08-01,MINI,Cooper SE Hatch A/T,20
2023-09-01,MINI,Cooper SE Hatch A/T,27
2023-10-01,MINI,Cooper SE Hatch A/T,10
2023-11-01,MINI,Cooper SE Hatch A/T,16
2023-12-01,MINI,Cooper SE Hatch A/T,50
2023-01-01,MITSUBISHI,Eclipse Cross,0
2023-02-01,MITSUBISHI,Eclipse Cross,0
2023-03-01,MITSUBISHI,Eclipse Cross,0
2023-04-01,MITSUBISHI,Eclipse Cross,0
2023-05-01,MITSUBISHI,Eclipse Cross,0
2023-06-01,MITSUBISHI,Eclipse Cross,0
2023-07-01,MITSUBISHI,Eclipse Cross,0
2023-08-01,MITSUBISHI,Eclipse Cross,0
2023-09-01,MITSUBISHI,Eclipse Cross,0
2023-10-01,MITSUBISHI,Eclipse Cross,0
2023-11-01,MITSUBISHI,Eclipse Cross,0
2023-12-01,MITSUBISHI,Eclipse Cross,0
2023-01-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,31
2023-02-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,33
2023-03-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,54
2023-04-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,18
2023-05-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,21
2023-06-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,33
2023-07-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,21
2023-08-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,27
2023-09-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,7
2023-10-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,16
2023-11-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,6
2023-12-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) CVT,7
2023-01-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,157
2023-02-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,130
2023-03-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,30
2023-04-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,17
2023-05-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,14
2023-06-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,66
2023-07-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,65
2023-08-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,28
2023-09-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,25
2023-10-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,35
2023-11-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,19
2023-12-01,MITSUBISHI,Xpander 1.5L SPORT  (4X2) M/T,32
2023-01-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,202
2023-02-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,281
2023-03-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,381
2023-04-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,241
2023-05-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,286
2023-06-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,285
2023-07-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,284
2023-08-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,306
2023-09-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,339
2023-10-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,290
2023-11-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,627
2023-12-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) CVT,366
2023-01-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,210
2023-02-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,154
2023-03-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,183
2023-04-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,214
2023-05-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,149
2023-06-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,211
2023-07-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,179
2023-08-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,142
2023-09-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,133
2023-10-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,183
2023-11-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,267
2023-12-01,MITSUBISHI,Xpander 1.5L EXCEED (4X2) M/T,299
2023-01-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,166
2023-02-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,36
2023-03-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,113
2023-04-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,190
2023-05-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,78
2023-06-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,24
2023-07-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,101
2023-08-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,65
2023-09-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,30
2023-10-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,87
2023-11-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,81
2023-12-01,MITSUBISHI,Xpander 1.5L GLS (4X2) M/T,32
2023-01-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1936
2023-02-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1486
2023-03-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1880
2023-04-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1724
2023-05-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1092
2023-06-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,952
2023-07-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1280
2023-08-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1028
2023-09-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1089
2023-10-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,999
2023-11-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,929
2023-12-01,MITSUBISHI,Xpander Cross 1.5L PREMIUM  (4X2) CVT,1099
2023-01-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-02-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-03-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-04-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-05-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-06-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-07-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-08-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-09-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-10-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-11-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-12-01,MITSUBISHI,Xpander Cross 1.5L (4X2) CVT,0
2023-01-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,228
2023-02-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,289
2023-03-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,272
2023-04-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,215
2023-05-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,183
2023-06-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,232
2023-07-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,237
2023-08-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,210
2023-09-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,147
2023-10-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,219
2023-11-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,172
2023-12-01,MITSUBISHI,Xpander Cross 1.5L (4X2) M/T,206
2023-01-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-02-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-03-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-04-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-05-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-06-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-07-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-08-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-09-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,0
2023-10-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,2
2023-11-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,110
2023-12-01,MITSUBISHI,Xforce Exceed 1.5L 4X2 A/T,37
2023-01-01,MERCEDES BENZ,EQA 250,0
2023-02-01,MERCEDES BENZ,EQA 250,0
2023-03-01,MERCEDES BENZ,EQA 250,0
2023-04-01,MERCEDES BENZ,EQA 250,0
2023-05-01,MERCEDES BENZ,EQA 250,0
2023-06-01,MERCEDES BENZ,EQA 250,0
2023-07-01,MERCEDES BENZ,EQA 250,0
2023-08-01,MERCEDES BENZ,EQA 250,13
2023-09-01,MERCEDES BENZ,EQA 250,7
2023-10-01,MERCEDES BENZ,EQA 250,5
2023-11-01,MERCEDES BENZ,EQA 250,1
2023-12-01,MERCEDES BENZ,EQA 250,0
2023-01-01,MERCEDES BENZ,EQB 250,0
2023-02-01,MERCEDES BENZ,EQB 250,0
2023-03-01,MERCEDES BENZ,EQB 250,0
2023-04-01,MERCEDES BENZ,EQB 250,0
2023-05-01,MERCEDES BENZ,EQB 250,0
2023-06-01,MERCEDES BENZ,EQB 250,0
2023-07-01,MERCEDES BENZ,EQB 250,0
2023-08-01,MERCEDES BENZ,EQB 250,12
2023-09-01,MERCEDES BENZ,EQB 250,5
2023-10-01,MERCEDES BENZ,EQB 250,9
2023-11-01,MERCEDES BENZ,EQB 250,2
2023-12-01,MERCEDES BENZ,EQB 250,5
2023-01-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-02-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-03-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-04-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-05-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-06-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-07-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-08-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-09-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-10-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-11-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-12-01,MERCEDES BENZ,GLA 200 Progressive Line ( H247),0
2023-01-01,NISSAN,Livina EL M/T,2
2023-02-01,NISSAN,Livina EL M/T,1
2023-03-01,NISSAN,Livina EL M/T,2
2023-04-01,NISSAN,Livina EL M/T,0
2023-05-01,NISSAN,Livina EL M/T,0
2023-06-01,NISSAN,Livina EL M/T,0
2023-07-01,NISSAN,Livina EL M/T,0
2023-08-01,NISSAN,Livina EL M/T,0
2023-09-01,NISSAN,Livina EL M/T,0
2023-10-01,NISSAN,Livina EL M/T,0
2023-11-01,NISSAN,Livina EL M/T,0
2023-12-01,NISSAN,Livina EL M/T,0
2023-01-01,NISSAN,Livina VE,0
2023-02-01,NISSAN,Livina VE,16
2023-03-01,NISSAN,Livina VE,5
2023-04-01,NISSAN,Livina VE,4
2023-05-01,NISSAN,Livina VE,34
2023-06-01,NISSAN,Livina VE,7
2023-07-01,NISSAN,Livina VE,7
2023-08-01,NISSAN,Livina VE,4
2023-09-01,NISSAN,Livina VE,0
2023-10-01,NISSAN,Livina VE,0
2023-11-01,NISSAN,Livina VE,0
2023-12-01,NISSAN,Livina VE,0
2023-01-01,NISSAN,Livina VL,67
2023-02-01,NISSAN,Livina VL,81
2023-03-01,NISSAN,Livina VL,103
2023-04-01,NISSAN,Livina VL,69
2023-05-01,NISSAN,Livina VL,8
2023-06-01,NISSAN,Livina VL,26
2023-07-01,NISSAN,Livina VL,18
2023-08-01,NISSAN,Livina VL,27
2023-09-01,NISSAN,Livina VL,28
2023-10-01,NISSAN,Livina VL,14
2023-11-01,NISSAN,Livina VL,15
2023-12-01,NISSAN,Livina VL,30
2023-01-01,NISSAN,KICKS E-POWER,11
2023-02-01,NISSAN,KICKS E-POWER,16
2023-03-01,NISSAN,KICKS E-POWER,13
2023-04-01,NISSAN,KICKS E-POWER,0
2023-05-01,NISSAN,KICKS E-POWER,37
2023-06-01,NISSAN,KICKS E-POWER,11
2023-07-01,NISSAN,KICKS E-POWER,6
2023-08-01,NISSAN,KICKS E-POWER,9
2023-09-01,NISSAN,KICKS E-POWER,20
2023-10-01,NISSAN,KICKS E-POWER,7
2023-11-01,NISSAN,KICKS E-POWER,8
2023-12-01,NISSAN,KICKS E-POWER,3
2023-01-01,NISSAN,Magnite Premium  Turbo CVT,0
2023-02-01,NISSAN,Magnite Premium  Turbo CVT,12
2023-03-01,NISSAN,Magnite Premium  Turbo CVT,1
2023-04-01,NISSAN,Magnite Premium  Turbo CVT,26
2023-05-01,NISSAN,Magnite Premium  Turbo CVT,13
2023-06-01,NISSAN,Magnite Premium  Turbo CVT,12
2023-07-01,NISSAN,Magnite Premium  Turbo CVT,37
2023-08-01,NISSAN,Magnite Premium  Turbo CVT,64
2023-09-01,NISSAN,Magnite Premium  Turbo CVT,8
2023-10-01,NISSAN,Magnite Premium  Turbo CVT,29
2023-11-01,NISSAN,Magnite Premium  Turbo CVT,16
2023-12-01,NISSAN,Magnite Premium  Turbo CVT,31
2023-01-01,NISSAN,Magnite Premium  Turbo MT,1
2023-02-01,NISSAN,Magnite Premium  Turbo MT,1
2023-03-01,NISSAN,Magnite Premium  Turbo MT,7
2023-04-01,NISSAN,Magnite Premium  Turbo MT,0
2023-05-01,NISSAN,Magnite Premium  Turbo MT,1
2023-06-01,NISSAN,Magnite Premium  Turbo MT,1
2023-07-01,NISSAN,Magnite Premium  Turbo MT,0
2023-08-01,NISSAN,Magnite Premium  Turbo MT,17
2023-09-01,NISSAN,Magnite Premium  Turbo MT,0
2023-10-01,NISSAN,Magnite Premium  Turbo MT,1
2023-11-01,NISSAN,Magnite Premium  Turbo MT,0
2023-12-01,NISSAN,Magnite Premium  Turbo MT,0
2023-01-01,NISSAN,Magnite Premium  Upper Turbo CVT,4
2023-02-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-03-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-04-01,NISSAN,Magnite Premium  Upper Turbo CVT,2
2023-05-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-06-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-07-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-08-01,NISSAN,Magnite Premium  Upper Turbo CVT,6
2023-09-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-10-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-11-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-12-01,NISSAN,Magnite Premium  Upper Turbo CVT,0
2023-01-01,NISSAN,Magnite Premium  Upper Turbo MT,2
2023-02-01,NISSAN,Magnite Premium  Upper Turbo MT,1
2023-03-01,NISSAN,Magnite Premium  Upper Turbo MT,1
2023-04-01,NISSAN,Magnite Premium  Upper Turbo MT,1
2023-05-01,NISSAN,Magnite Premium  Upper Turbo MT,0
2023-06-01,NISSAN,Magnite Premium  Upper Turbo MT,0
2023-07-01,NISSAN,Magnite Premium  Upper Turbo MT,0
2023-08-01,NISSAN,Magnite Premium  Upper Turbo MT,8
2023-09-01,NISSAN,Magnite Premium  Upper Turbo MT,0
2023-10-01,NISSAN,Magnite Premium  Upper Turbo MT,0
2023-11-01,NISSAN,Magnite Premium  Upper Turbo MT,0
2023-12-01,NISSAN,Magnite Premium  Upper Turbo MT,0
2023-01-01,NETA,NETA V EV,0
2023-02-01,NETA,NETA V EV,0
2023-03-01,NETA,NETA V EV,0
2023-04-01,NETA,NETA V EV,0
2023-05-01,NETA,NETA V EV,0
2023-06-01,NETA,NETA V EV,0
2023-07-01,NETA,NETA V EV,0
2023-08-01,NETA,NETA V EV,0
2023-09-01,NETA,NETA V EV,0
2023-10-01,NETA,NETA V EV,0
2023-11-01,NETA,NETA V EV,100
2023-12-01,NETA,NETA V EV,81
2023-01-01,PEUGEOT,2008 AT,2
2023-02-01,PEUGEOT,2008 AT,1
2023-03-01,PEUGEOT,2008 AT,2
2023-04-01,PEUGEOT,2008 AT,6
2023-05-01,PEUGEOT,2008 AT,4
2023-06-01,PEUGEOT,2008 AT,0
2023-07-01,PEUGEOT,2008 AT,2
2023-08-01,PEUGEOT,2008 AT,1
2023-09-01,PEUGEOT,2008 AT,3
2023-10-01,PEUGEOT,2008 AT,3
2023-11-01,PEUGEOT,2008 AT,2
2023-12-01,PEUGEOT,2008 AT,1
2023-01-01,SUZUKI,Ignis GX MT,28
2023-02-01,SUZUKI,Ignis GX MT,18
2023-03-01,SUZUKI,Ignis GX MT,37
2023-04-01,SUZUKI,Ignis GX MT,89
2023-05-01,SUZUKI,Ignis GX MT,115
2023-06-01,SUZUKI,Ignis GX MT,90
2023-07-01,SUZUKI,Ignis GX MT,12
2023-08-01,SUZUKI,Ignis GX MT,5
2023-09-01,SUZUKI,Ignis GX MT,1
2023-10-01,SUZUKI,Ignis GX MT,1
2023-11-01,SUZUKI,Ignis GX MT,0
2023-12-01,SUZUKI,Ignis GX MT,0
2023-01-01,SUZUKI,Ignis GX AT,169
2023-02-01,SUZUKI,Ignis GX AT,48
2023-03-01,SUZUKI,Ignis GX AT,65
2023-04-01,SUZUKI,Ignis GX AT,43
2023-05-01,SUZUKI,Ignis GX AT,38
2023-06-01,SUZUKI,Ignis GX AT,75
2023-07-01,SUZUKI,Ignis GX AT,71
2023-08-01,SUZUKI,Ignis GX AT,68
2023-09-01,SUZUKI,Ignis GX AT,76
2023-10-01,SUZUKI,Ignis GX AT,58
2023-11-01,SUZUKI,Ignis GX AT,73
2023-12-01,SUZUKI,Ignis GX AT,72
2023-01-01,SUZUKI,S-Presso AT,0
2023-02-01,SUZUKI,S-Presso AT,27
2023-03-01,SUZUKI,S-Presso AT,493
2023-04-01,SUZUKI,S-Presso AT,219
2023-05-01,SUZUKI,S-Presso AT,85
2023-06-01,SUZUKI,S-Presso AT,198
2023-07-01,SUZUKI,S-Presso AT,266
2023-08-01,SUZUKI,S-Presso AT,251
2023-09-01,SUZUKI,S-Presso AT,229
2023-10-01,SUZUKI,S-Presso AT,143
2023-11-01,SUZUKI,S-Presso AT,223
2023-12-01,SUZUKI,S-Presso AT,317
2023-01-01,SUZUKI,All  New Ertiga GA,8
2023-02-01,SUZUKI,All  New Ertiga GA,16
2023-03-01,SUZUKI,All  New Ertiga GA,19
2023-04-01,SUZUKI,All  New Ertiga GA,12
2023-05-01,SUZUKI,All  New Ertiga GA,13
2023-06-01,SUZUKI,All  New Ertiga GA,9
2023-07-01,SUZUKI,All  New Ertiga GA,8
2023-08-01,SUZUKI,All  New Ertiga GA,5
2023-09-01,SUZUKI,All  New Ertiga GA,5
2023-10-01,SUZUKI,All  New Ertiga GA,10
2023-11-01,SUZUKI,All  New Ertiga GA,9
2023-12-01,SUZUKI,All  New Ertiga GA,3
2023-01-01,SUZUKI,All  New Ertiga GL MT,145
2023-02-01,SUZUKI,All  New Ertiga GL MT,193
2023-03-01,SUZUKI,All  New Ertiga GL MT,240
