waktu,brand,tipe,sale
2019-06-01,MAZDA,All-new Mazda 6 Elite,1
2019-07-01,MAZDA,All-new Mazda 6 Elite,2
2019-08-01,MAZDA,All-new Mazda 6 Elite,6
2019-09-01,MAZDA,All-new Mazda 6 Elite,2
2019-10-01,MAZDA,All-new Mazda 6 Elite,4
2019-11-01,MAZDA,All-new Mazda 6 Elite,9
2019-12-01,MAZDA,All-new Mazda 6 Elite,8
2019-01-01,MERCEDES BENZ,C 200 AVA,0
2019-02-01,MERCEDES BENZ,C 200 AVA,0
2019-03-01,MERCEDES BENZ,C 200 AVA,0
2019-04-01,MERCEDES BENZ,C 200 AVA,0
2019-05-01,MERCEDES BENZ,C 200 AVA,0
2019-06-01,MERCEDES BENZ,C 200 AVA,0
2019-07-01,MERCEDES BENZ,C 200 AVA,0
2019-08-01,MERCEDES BENZ,C 200 AVA,0
2019-09-01,MERCEDES BENZ,C 200 AVA,0
2019-10-01,MERCEDES BENZ,C 200 AVA,0
2019-11-01,MERCEDES BENZ,C 200 AVA,7
2019-12-01,MERCEDES BENZ,C 200 AVA,14
2019-01-01,MERCEDES BENZ,C 250 AMG,0
2019-02-01,MERCEDES BENZ,C 250 AMG,0
2019-03-01,MERCEDES BENZ,C 250 AMG,0
2019-04-01,MERCEDES BENZ,C 250 AMG,0
2019-05-01,MERCEDES BENZ,C 250 AMG,0
2019-06-01,MERCEDES BENZ,C 250 AMG,0
2019-07-01,MERCEDES BENZ,C 250 AMG,0
2019-08-01,MERCEDES BENZ,C 250 AMG,0
2019-09-01,MERCEDES BENZ,C 250 AMG,0
2019-10-01,MERCEDES BENZ,C 250 AMG,0
2019-11-01,MERCEDES BENZ,C 250 AMG,0
2019-12-01,MERCEDES BENZ,C 250 AMG,0
2019-01-01,MERCEDES BENZ,C 300 AMG,0
2019-02-01,MERCEDES BENZ,C 300 AMG,0
2019-03-01,MERCEDES BENZ,C 300 AMG,0
2019-04-01,MERCEDES BENZ,C 300 AMG,0
2019-05-01,MERCEDES BENZ,C 300 AMG,0
2019-06-01,MERCEDES BENZ,C 300 AMG,0
2019-07-01,MERCEDES BENZ,C 300 AMG,0
2019-08-01,MERCEDES BENZ,C 300 AMG,0
2019-09-01,MERCEDES BENZ,C 300 AMG,0
2019-10-01,MERCEDES BENZ,C 300 AMG,0
2019-11-01,MERCEDES BENZ,C 300 AMG,39
2019-12-01,MERCEDES BENZ,C 300 AMG,35
2019-01-01,MERCEDES BENZ,E 200 AVA,0
2019-02-01,MERCEDES BENZ,E 200 AVA,0
2019-03-01,MERCEDES BENZ,E 200 AVA,0
2019-04-01,MERCEDES BENZ,E 200 AVA,0
2019-05-01,MERCEDES BENZ,E 200 AVA,0
2019-06-01,MERCEDES BENZ,E 200 AVA,0
2019-07-01,MERCEDES BENZ,E 200 AVA,0
2019-08-01,MERCEDES BENZ,E 200 AVA,0
2019-09-01,MERCEDES BENZ,E 200 AVA,0
2019-10-01,MERCEDES BENZ,E 200 AVA,0
2019-11-01,MERCEDES BENZ,E 200 AVA,19
2019-12-01,MERCEDES BENZ,E 200 AVA,43
2019-01-01,MERCEDES BENZ,E 250 AVA,0
2019-02-01,MERCEDES BENZ,E 250 AVA,0
2019-03-01,MERCEDES BENZ,E 250 AVA,0
2019-04-01,MERCEDES BENZ,E 250 AVA,0
2019-05-01,MERCEDES BENZ,E 250 AVA,0
2019-06-01,MERCEDES BENZ,E 250 AVA,0
2019-07-01,MERCEDES BENZ,E 250 AVA,0
2019-08-01,MERCEDES BENZ,E 250 AVA,0
2019-09-01,MERCEDES BENZ,E 250 AVA,0
2019-10-01,MERCEDES BENZ,E 250 AVA,0
2019-11-01,MERCEDES BENZ,E 250 AVA,5
2019-12-01,MERCEDES BENZ,E 250 AVA,4
2019-01-01,MERCEDES BENZ,E 300 AMG,0
2019-02-01,MERCEDES BENZ,E 300 AMG,0
2019-03-01,MERCEDES BENZ,E 300 AMG,0
2019-04-01,MERCEDES BENZ,E 300 AMG,0
2019-05-01,MERCEDES BENZ,E 300 AMG,0
2019-06-01,MERCEDES BENZ,E 300 AMG,0
2019-07-01,MERCEDES BENZ,E 300 AMG,0
2019-08-01,MERCEDES BENZ,E 300 AMG,0
2019-09-01,MERCEDES BENZ,E 300 AMG,0
2019-10-01,MERCEDES BENZ,E 300 AMG,0
2019-11-01,MERCEDES BENZ,E 300 AMG,0
2019-12-01,MERCEDES BENZ,E 300 AMG,0
2019-01-01,MERCEDES BENZ,E 300 AVA,0
2019-02-01,MERCEDES BENZ,E 300 AVA,0
2019-03-01,MERCEDES BENZ,E 300 AVA,0
2019-04-01,MERCEDES BENZ,E 300 AVA,0
2019-05-01,MERCEDES BENZ,E 300 AVA,0
2019-06-01,MERCEDES BENZ,E 300 AVA,0
2019-07-01,MERCEDES BENZ,E 300 AVA,0
2019-08-01,MERCEDES BENZ,E 300 AVA,0
2019-09-01,MERCEDES BENZ,E 300 AVA,0
2019-10-01,MERCEDES BENZ,E 300 AVA,0
2019-11-01,MERCEDES BENZ,E 300 AVA,13
2019-12-01,MERCEDES BENZ,E 300 AVA,12
2019-01-01,MERCEDES BENZ,E 350 AMG,0
2019-02-01,MERCEDES BENZ,E 350 AMG,0
2019-03-01,MERCEDES BENZ,E 350 AMG,0
2019-04-01,MERCEDES BENZ,E 350 AMG,0
2019-05-01,MERCEDES BENZ,E 350 AMG,0
2019-06-01,MERCEDES BENZ,E 350 AMG,0
2019-07-01,MERCEDES BENZ,E 350 AMG,0
2019-08-01,MERCEDES BENZ,E 350 AMG,0
2019-09-01,MERCEDES BENZ,E 350 AMG,0
2019-10-01,MERCEDES BENZ,E 350 AMG,0
2019-11-01,MERCEDES BENZ,E 350 AMG,29
2019-12-01,MERCEDES BENZ,E 350 AMG,48
2019-01-01,MERCEDES BENZ,S 450,0
2019-02-01,MERCEDES BENZ,S 450,0
2019-03-01,MERCEDES BENZ,S 450,0
2019-04-01,MERCEDES BENZ,S 450,0
2019-05-01,MERCEDES BENZ,S 450,0
2019-06-01,MERCEDES BENZ,S 450,0
2019-07-01,MERCEDES BENZ,S 450,0
2019-08-01,MERCEDES BENZ,S 450,0
2019-09-01,MERCEDES BENZ,S 450,0
2019-10-01,MERCEDES BENZ,S 450,0
2019-11-01,MERCEDES BENZ,S 450,9
2019-12-01,MERCEDES BENZ,S 450,10
2019-01-01,MERCEDES BENZ,C 200 Estate,0
2019-02-01,MERCEDES BENZ,C 200 Estate,0
2019-03-01,MERCEDES BENZ,C 200 Estate,0
2019-04-01,MERCEDES BENZ,C 200 Estate,0
2019-05-01,MERCEDES BENZ,C 200 Estate,0
2019-06-01,MERCEDES BENZ,C 200 Estate,0
2019-07-01,MERCEDES BENZ,C 200 Estate,0
2019-08-01,MERCEDES BENZ,C 200 Estate,0
2019-09-01,MERCEDES BENZ,C 200 Estate,0
2019-10-01,MERCEDES BENZ,C 200 Estate,0
2019-11-01,MERCEDES BENZ,C 200 Estate,0
2019-12-01,MERCEDES BENZ,C 200 Estate,0
2019-01-01,MERCEDES BENZ,C 300 Coupe,0
2019-02-01,MERCEDES BENZ,C 300 Coupe,0
2019-03-01,MERCEDES BENZ,C 300 Coupe,0
2019-04-01,MERCEDES BENZ,C 300 Coupe,0
2019-05-01,MERCEDES BENZ,C 300 Coupe,0
2019-06-01,MERCEDES BENZ,C 300 Coupe,0
2019-07-01,MERCEDES BENZ,C 300 Coupe,0
2019-08-01,MERCEDES BENZ,C 300 Coupe,0
2019-09-01,MERCEDES BENZ,C 300 Coupe,0
2019-10-01,MERCEDES BENZ,C 300 Coupe,0
2019-11-01,MERCEDES BENZ,C 300 Coupe,4
2019-12-01,MERCEDES BENZ,C 300 Coupe,1
2019-01-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-02-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-03-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-04-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-05-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-06-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-07-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-08-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-09-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-10-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-11-01,MERCEDES BENZ,E 350 ( CBU ),1
2019-12-01,MERCEDES BENZ,E 350 ( CBU ),0
2019-01-01,MERCEDES BENZ,E 300 Coupe,0
2019-02-01,MERCEDES BENZ,E 300 Coupe,0
2019-03-01,MERCEDES BENZ,E 300 Coupe,0
2019-04-01,MERCEDES BENZ,E 300 Coupe,0
2019-05-01,MERCEDES BENZ,E 300 Coupe,0
2019-06-01,MERCEDES BENZ,E 300 Coupe,0
2019-07-01,MERCEDES BENZ,E 300 Coupe,0
2019-08-01,MERCEDES BENZ,E 300 Coupe,0
2019-09-01,MERCEDES BENZ,E 300 Coupe,0
2019-10-01,MERCEDES BENZ,E 300 Coupe,0
2019-11-01,MERCEDES BENZ,E 300 Coupe,0
2019-12-01,MERCEDES BENZ,E 300 Coupe,1
2019-01-01,MERCEDES BENZ,S 450 (CBU),0
2019-02-01,MERCEDES BENZ,S 450 (CBU),0
2019-03-01,MERCEDES BENZ,S 450 (CBU),0
2019-04-01,MERCEDES BENZ,S 450 (CBU),0
2019-05-01,MERCEDES BENZ,S 450 (CBU),0
2019-06-01,MERCEDES BENZ,S 450 (CBU),0
2019-07-01,MERCEDES BENZ,S 450 (CBU),0
2019-08-01,MERCEDES BENZ,S 450 (CBU),0
2019-09-01,MERCEDES BENZ,S 450 (CBU),0
2019-10-01,MERCEDES BENZ,S 450 (CBU),0
2019-11-01,MERCEDES BENZ,S 450 (CBU),0
2019-12-01,MERCEDES BENZ,S 450 (CBU),0
2019-01-01,MERCEDES BENZ,CLS 350 AMG,0
2019-02-01,MERCEDES BENZ,CLS 350 AMG,0
2019-03-01,MERCEDES BENZ,CLS 350 AMG,0
2019-04-01,MERCEDES BENZ,CLS 350 AMG,0
2019-05-01,MERCEDES BENZ,CLS 350 AMG,0
2019-06-01,MERCEDES BENZ,CLS 350 AMG,0
2019-07-01,MERCEDES BENZ,CLS 350 AMG,0
2019-08-01,MERCEDES BENZ,CLS 350 AMG,0
2019-09-01,MERCEDES BENZ,CLS 350 AMG,0
2019-10-01,MERCEDES BENZ,CLS 350 AMG,0
2019-11-01,MERCEDES BENZ,CLS 350 AMG,6
2019-12-01,MERCEDES BENZ,CLS 350 AMG,4
2019-01-01,TOYOTA,All New Corolla Altis G,0
2019-02-01,TOYOTA,All New Corolla Altis G,0
2019-03-01,TOYOTA,All New Corolla Altis G,0
2019-04-01,TOYOTA,All New Corolla Altis G,0
2019-05-01,TOYOTA,All New Corolla Altis G,1
2019-06-01,TOYOTA,All New Corolla Altis G,0
2019-07-01,TOYOTA,All New Corolla Altis G,1
2019-08-01,TOYOTA,All New Corolla Altis G,0
2019-09-01,TOYOTA,All New Corolla Altis G,0
2019-10-01,TOYOTA,All New Corolla Altis G,0
2019-11-01,TOYOTA,All New Corolla Altis G,0
2019-12-01,TOYOTA,All New Corolla Altis G,0
2019-01-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-02-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-03-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-04-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-05-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-06-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-07-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-08-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-09-01,TOYOTA,All New Corolla Altis i.8 G AT,11
2019-10-01,TOYOTA,All New Corolla Altis i.8 G AT,11
2019-11-01,TOYOTA,All New Corolla Altis i.8 G AT,1
2019-12-01,TOYOTA,All New Corolla Altis i.8 G AT,0
2019-01-01,TOYOTA,All New Corolla Altis V AT,0
2019-02-01,TOYOTA,All New Corolla Altis V AT,40
2019-03-01,TOYOTA,All New Corolla Altis V AT,40
2019-04-01,TOYOTA,All New Corolla Altis V AT,19
2019-05-01,TOYOTA,All New Corolla Altis V AT,26
2019-06-01,TOYOTA,All New Corolla Altis V AT,8
2019-07-01,TOYOTA,All New Corolla Altis V AT,10
2019-08-01,TOYOTA,All New Corolla Altis V AT,1
2019-09-01,TOYOTA,All New Corolla Altis V AT,133
2019-10-01,TOYOTA,All New Corolla Altis V AT,68
2019-11-01,TOYOTA,All New Corolla Altis V AT,35
2019-12-01,TOYOTA,All New Corolla Altis V AT,4
2019-01-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2019-02-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2019-03-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2019-04-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2019-05-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2019-06-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2019-07-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2019-08-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2019-09-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,7
2019-10-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,16
2019-11-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,9
2019-12-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,6
2019-01-01,TOYOTA,All New Camry 2.5 G,15
2019-02-01,TOYOTA,All New Camry 2.5 G,15
2019-03-01,TOYOTA,All New Camry 2.5 G,12
2019-04-01,TOYOTA,All New Camry 2.5 G,14
2019-05-01,TOYOTA,All New Camry 2.5 G,19
2019-06-01,TOYOTA,All New Camry 2.5 G,13
2019-07-01,TOYOTA,All New Camry 2.5 G,15
2019-08-01,TOYOTA,All New Camry 2.5 G,20
2019-09-01,TOYOTA,All New Camry 2.5 G,18
2019-10-01,TOYOTA,All New Camry 2.5 G,13
2019-11-01,TOYOTA,All New Camry 2.5 G,10
2019-12-01,TOYOTA,All New Camry 2.5 G,6
2019-01-01,TOYOTA,All New Camry 2.5 V,78
2019-02-01,TOYOTA,All New Camry 2.5 V,243
2019-03-01,TOYOTA,All New Camry 2.5 V,149
2019-04-01,TOYOTA,All New Camry 2.5 V,118
2019-05-01,TOYOTA,All New Camry 2.5 V,176
2019-06-01,TOYOTA,All New Camry 2.5 V,122
2019-07-01,TOYOTA,All New Camry 2.5 V,111
2019-08-01,TOYOTA,All New Camry 2.5 V,38
2019-09-01,TOYOTA,All New Camry 2.5 V,86
2019-10-01,TOYOTA,All New Camry 2.5 V,80
2019-11-01,TOYOTA,All New Camry 2.5 V,57
2019-12-01,TOYOTA,All New Camry 2.5 V,71
2019-01-01,TOYOTA,All New Camry 2.5 Hybrid Mi,5
2019-02-01,TOYOTA,All New Camry 2.5 Hybrid Mi,14
2019-03-01,TOYOTA,All New Camry 2.5 Hybrid Mi,9
2019-04-01,TOYOTA,All New Camry 2.5 Hybrid Mi,9
2019-05-01,TOYOTA,All New Camry 2.5 Hybrid Mi,50
2019-06-01,TOYOTA,All New Camry 2.5 Hybrid Mi,13
2019-07-01,TOYOTA,All New Camry 2.5 Hybrid Mi,12
2019-08-01,TOYOTA,All New Camry 2.5 Hybrid Mi,16
2019-09-01,TOYOTA,All New Camry 2.5 Hybrid Mi,8
2019-10-01,TOYOTA,All New Camry 2.5 Hybrid Mi,12
2019-11-01,TOYOTA,All New Camry 2.5 Hybrid Mi,34
2019-12-01,TOYOTA,All New Camry 2.5 Hybrid Mi,41
2019-01-01,TOYOTA,86 AT,0
2019-02-01,TOYOTA,86 AT,0
2019-03-01,TOYOTA,86 AT,0
2019-04-01,TOYOTA,86 AT,0
2019-05-01,TOYOTA,86 AT,1
2019-06-01,TOYOTA,86 AT,0
2019-07-01,TOYOTA,86 AT,0
2019-08-01,TOYOTA,86 AT,0
2019-09-01,TOYOTA,86 AT,0
2019-10-01,TOYOTA,86 AT,0
2019-11-01,TOYOTA,86 AT,0
2019-12-01,TOYOTA,86 AT,0
2019-01-01,TOYOTA,86 TRD,0
2019-02-01,TOYOTA,86 TRD,0
2019-03-01,TOYOTA,86 TRD,3
2019-04-01,TOYOTA,86 TRD,1
2019-05-01,TOYOTA,86 TRD,5
2019-06-01,TOYOTA,86 TRD,0
2019-07-01,TOYOTA,86 TRD,7
2019-08-01,TOYOTA,86 TRD,6
2019-09-01,TOYOTA,86 TRD,2
2019-10-01,TOYOTA,86 TRD,0
2019-11-01,TOYOTA,86 TRD,10
2019-12-01,TOYOTA,86 TRD,5
2019-01-01,TOYOTA,86 Aero,0
2019-02-01,TOYOTA,86 Aero,0
2019-03-01,TOYOTA,86 Aero,5
2019-04-01,TOYOTA,86 Aero,0
2019-05-01,TOYOTA,86 Aero,1
2019-06-01,TOYOTA,86 Aero,0
2019-07-01,TOYOTA,86 Aero,5
2019-08-01,TOYOTA,86 Aero,4
2019-09-01,TOYOTA,86 Aero,1
2019-10-01,TOYOTA,86 Aero,0
2019-11-01,TOYOTA,86 Aero,4
2019-12-01,TOYOTA,86 Aero,2
2019-01-01,TOYOTA,Crown 2.5 Hybrid,0
2019-02-01,TOYOTA,Crown 2.5 Hybrid,0
2019-03-01,TOYOTA,Crown 2.5 Hybrid,0
2019-04-01,TOYOTA,Crown 2.5 Hybrid,0
2019-05-01,TOYOTA,Crown 2.5 Hybrid,0
2019-06-01,TOYOTA,Crown 2.5 Hybrid,0
2019-07-01,TOYOTA,Crown 2.5 Hybrid,0
2019-08-01,TOYOTA,Crown 2.5 Hybrid,101
2019-09-01,TOYOTA,Crown 2.5 Hybrid,1
2019-10-01,TOYOTA,Crown 2.5 Hybrid,0
2019-11-01,TOYOTA,Crown 2.5 Hybrid,0
2019-12-01,TOYOTA,Crown 2.5 Hybrid,0
2019-01-01,TOYOTA,Supra 3.0 A/T,0
2019-02-01,TOYOTA,Supra 3.0 A/T,0
2019-03-01,TOYOTA,Supra 3.0 A/T,0
2019-04-01,TOYOTA,Supra 3.0 A/T,0
2019-05-01,TOYOTA,Supra 3.0 A/T,0
2019-06-01,TOYOTA,Supra 3.0 A/T,0
2019-07-01,TOYOTA,Supra 3.0 A/T,0
2019-08-01,TOYOTA,Supra 3.0 A/T,0
2019-09-01,TOYOTA,Supra 3.0 A/T,0
2019-10-01,TOYOTA,Supra 3.0 A/T,4
2019-11-01,TOYOTA,Supra 3.0 A/T,1
2019-12-01,TOYOTA,Supra 3.0 A/T,6
2019-01-01,TOYOTA,86 MT,0
2019-02-01,TOYOTA,86 MT,0
2019-03-01,TOYOTA,86 MT,1
2019-04-01,TOYOTA,86 MT,0
2019-05-01,TOYOTA,86 MT,1
2019-06-01,TOYOTA,86 MT,0
2019-07-01,TOYOTA,86 MT,1
2019-08-01,TOYOTA,86 MT,0
2019-09-01,TOYOTA,86 MT,0
2019-10-01,TOYOTA,86 MT,0
2019-11-01,TOYOTA,86 MT,0
2019-12-01,TOYOTA,86 MT,2
2019-01-01,AUDI,RS4 4.2 AT,0
2019-02-01,AUDI,RS4 4.2 AT,0
2019-03-01,AUDI,RS4 4.2 AT,0
2019-04-01,AUDI,RS4 4.2 AT,0
2019-05-01,AUDI,RS4 4.2 AT,0
2019-06-01,AUDI,RS4 4.2 AT,0
2019-07-01,AUDI,RS4 4.2 AT,0
2019-08-01,AUDI,RS4 4.2 AT,0
2019-09-01,AUDI,RS4 4.2 AT,0
2019-10-01,AUDI,RS4 4.2 AT,0
2019-11-01,AUDI,RS4 4.2 AT,0
2019-12-01,AUDI,RS4 4.2 AT,0
2019-01-01,BMW,7E06 730LI,2
2019-02-01,BMW,7E06 730LI,4
2019-03-01,BMW,7E06 730LI,1
2019-04-01,BMW,7E06 730LI,3
2019-05-01,BMW,7E06 730LI,3
2019-06-01,BMW,7E06 730LI,3
2019-07-01,BMW,7E06 730LI,1
2019-08-01,BMW,7E06 730LI,2
2019-09-01,BMW,7E06 730LI,0
2019-10-01,BMW,7E06 730LI,30
2019-11-01,BMW,7E06 730LI,6
2019-12-01,BMW,7E06 730LI,0
2019-01-01,BMW,JF02 M5,0
2019-02-01,BMW,JF02 M5,0
2019-03-01,BMW,JF02 M5,0
2019-04-01,BMW,JF02 M5,0
2019-05-01,BMW,JF02 M5,0
2019-06-01,BMW,JF02 M5,0
2019-07-01,BMW,JF02 M5,1
2019-08-01,BMW,JF02 M5,0
2019-09-01,BMW,JF02 M5,0
2019-10-01,BMW,JF02 M5,0
2019-11-01,BMW,JF02 M5,0
2019-12-01,BMW,JF02 M5,0
2019-01-01,BMW,BC42 M850I XDRIVE,0
2019-02-01,BMW,BC42 M850I XDRIVE,0
2019-03-01,BMW,BC42 M850I XDRIVE,0
2019-04-01,BMW,BC42 M850I XDRIVE,0
2019-05-01,BMW,BC42 M850I XDRIVE,0
2019-06-01,BMW,BC42 M850I XDRIVE,0
2019-07-01,BMW,BC42 M850I XDRIVE,1
2019-08-01,BMW,BC42 M850I XDRIVE,2
2019-09-01,BMW,BC42 M850I XDRIVE,1
2019-10-01,BMW,BC42 M850I XDRIVE,0
2019-11-01,BMW,BC42 M850I XDRIVE,0
2019-12-01,BMW,BC42 M850I XDRIVE,0
2019-01-01,BMW,7R02 730I,0
2019-02-01,BMW,7R02 730I,0
2019-03-01,BMW,7R02 730I,0
2019-04-01,BMW,7R02 730I,0
2019-05-01,BMW,7R02 730I,0
2019-06-01,BMW,7R02 730I,0
2019-07-01,BMW,7R02 730I,1
2019-08-01,BMW,7R02 730I,0
2019-09-01,BMW,7R02 730I,0
2019-10-01,BMW,7R02 730I,0
2019-11-01,BMW,7R02 730I,0
2019-12-01,BMW,7R02 730I,0
2019-01-01,BMW,2Z22 i8 RHD,0
2019-02-01,BMW,2Z22 i8 RHD,0
2019-03-01,BMW,2Z22 i8 RHD,0
2019-04-01,BMW,2Z22 i8 RHD,1
2019-05-01,BMW,2Z22 i8 RHD,0
2019-06-01,BMW,2Z22 i8 RHD,0
2019-07-01,BMW,2Z22 i8 RHD,1
2019-08-01,BMW,2Z22 i8 RHD,0
2019-09-01,BMW,2Z22 i8 RHD,0
2019-10-01,BMW,2Z22 i8 RHD,0
2019-11-01,BMW,2Z22 i8 RHD,0
2019-12-01,BMW,2Z22 i8 RHD,0
2019-01-01,HYUNDAI,Genesis,0
2019-02-01,HYUNDAI,Genesis,0
2019-03-01,HYUNDAI,Genesis,0
2019-04-01,HYUNDAI,Genesis,0
2019-05-01,HYUNDAI,Genesis,1
2019-06-01,HYUNDAI,Genesis,0
2019-07-01,HYUNDAI,Genesis,0
2019-08-01,HYUNDAI,Genesis,0
2019-09-01,HYUNDAI,Genesis,0
2019-10-01,HYUNDAI,Genesis,0
2019-11-01,HYUNDAI,Genesis,0
2019-12-01,HYUNDAI,Genesis,0
2019-01-01,LEXUS,Lexus GS 350,0
2019-02-01,LEXUS,Lexus GS 350,1
2019-03-01,LEXUS,Lexus GS 350,0
2019-04-01,LEXUS,Lexus GS 350,0
2019-05-01,LEXUS,Lexus GS 350,0
2019-06-01,LEXUS,Lexus GS 350,0
2019-07-01,LEXUS,Lexus GS 350,0
2019-08-01,LEXUS,Lexus GS 350,0
2019-09-01,LEXUS,Lexus GS 350,0
2019-10-01,LEXUS,Lexus GS 350,0
2019-11-01,LEXUS,Lexus GS 350,0
2019-12-01,LEXUS,Lexus GS 350,0
2019-01-01,LEXUS,Lexus GS-F,0
2019-02-01,LEXUS,Lexus GS-F,0
2019-03-01,LEXUS,Lexus GS-F,0
2019-04-01,LEXUS,Lexus GS-F,0
2019-05-01,LEXUS,Lexus GS-F,0
2019-06-01,LEXUS,Lexus GS-F,0
2019-07-01,LEXUS,Lexus GS-F,0
2019-08-01,LEXUS,Lexus GS-F,0
2019-09-01,LEXUS,Lexus GS-F,0
2019-10-01,LEXUS,Lexus GS-F,0
2019-11-01,LEXUS,Lexus GS-F,0
2019-12-01,LEXUS,Lexus GS-F,0
2019-01-01,LEXUS,Lexus LS 460,0
2019-02-01,LEXUS,Lexus LS 460,0
2019-03-01,LEXUS,Lexus LS 460,1
2019-04-01,LEXUS,Lexus LS 460,0
2019-05-01,LEXUS,Lexus LS 460,0
2019-06-01,LEXUS,Lexus LS 460,0
2019-07-01,LEXUS,Lexus LS 460,0
2019-08-01,LEXUS,Lexus LS 460,0
2019-09-01,LEXUS,Lexus LS 460,0
2019-10-01,LEXUS,Lexus LS 460,0
2019-11-01,LEXUS,Lexus LS 460,0
2019-12-01,LEXUS,Lexus LS 460,0
2019-01-01,LEXUS,Lexus LS 600 Hybrid,0
2019-02-01,LEXUS,Lexus LS 600 Hybrid,0
2019-03-01,LEXUS,Lexus LS 600 Hybrid,0
2019-04-01,LEXUS,Lexus LS 600 Hybrid,0
2019-05-01,LEXUS,Lexus LS 600 Hybrid,0
2019-06-01,LEXUS,Lexus LS 600 Hybrid,0
2019-07-01,LEXUS,Lexus LS 600 Hybrid,0
2019-08-01,LEXUS,Lexus LS 600 Hybrid,0
2019-09-01,LEXUS,Lexus LS 600 Hybrid,0
2019-10-01,LEXUS,Lexus LS 600 Hybrid,0
2019-11-01,LEXUS,Lexus LS 600 Hybrid,0
2019-12-01,LEXUS,Lexus LS 600 Hybrid,0
2019-01-01,LEXUS,Lexus LS 500,3
2019-02-01,LEXUS,Lexus LS 500,2
2019-03-01,LEXUS,Lexus LS 500,0
2019-04-01,LEXUS,Lexus LS 500,1
2019-05-01,LEXUS,Lexus LS 500,0
2019-06-01,LEXUS,Lexus LS 500,0
2019-07-01,LEXUS,Lexus LS 500,0
2019-08-01,LEXUS,Lexus LS 500,3
2019-09-01,LEXUS,Lexus LS 500,1
2019-10-01,LEXUS,Lexus LS 500,2
2019-11-01,LEXUS,Lexus LS 500,0
2019-12-01,LEXUS,Lexus LS 500,0
2019-01-01,LEXUS,Lexus LC 500,1
2019-02-01,LEXUS,Lexus LC 500,0
2019-03-01,LEXUS,Lexus LC 500,0
2019-04-01,LEXUS,Lexus LC 500,0
2019-05-01,LEXUS,Lexus LC 500,0
2019-06-01,LEXUS,Lexus LC 500,0
2019-07-01,LEXUS,Lexus LC 500,0
2019-08-01,LEXUS,Lexus LC 500,0
2019-09-01,LEXUS,Lexus LC 500,0
2019-10-01,LEXUS,Lexus LC 500,0
2019-11-01,LEXUS,Lexus LC 500,0
2019-12-01,LEXUS,Lexus LC 500,0
2019-01-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-02-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-03-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-04-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-05-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-06-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-07-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-08-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-09-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-10-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-11-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-12-01,MERCEDES BENZ,AMG E 43 (W213)*,0
2019-01-01,MERCEDES BENZ,AMG E 63 S,0
2019-02-01,MERCEDES BENZ,AMG E 63 S,0
2019-03-01,MERCEDES BENZ,AMG E 63 S,0
2019-04-01,MERCEDES BENZ,AMG E 63 S,0
2019-05-01,MERCEDES BENZ,AMG E 63 S,0
2019-06-01,MERCEDES BENZ,AMG E 63 S,0
2019-07-01,MERCEDES BENZ,AMG E 63 S,0
2019-08-01,MERCEDES BENZ,AMG E 63 S,0
